Connect to JDData status: True
report first level market breadth
HS300 index
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738441  601788.XSHG    92.816          1.3671     2.089    9.8081   -12.0467       461078.75    1030.972       390669.875                873.5379  2020-09-29      181.5268


-----Stock trend report: 成都银行-----
{'code': '601838.XSHG', 'display_name': '成都银行', 'name': 'CDYH', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: True
long arrange: False
ema5 bias: -0.68%
ema20 bias: 5.14%
ema5 > ema20: False
ema5 angle
0   -6.726863
1   -3.545834
2   -1.793370
3    4.524168
4    1.112402
ema20 angle
0   -2.163843
1   -1.685371
2   -1.361342
3    0.405090
4   -0.179156
NATR
108    4.167601
109    4.087054
110    4.067829
111    4.050349
112    3.882724
113    3.903930
114    3.751325
115    3.624190
116    3.539278
117    3.502674
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58735296  601838.XSHG    6.1231          1.5257    0.9643    2.6436   -64.3191      361225.125    355.0843      189483.4844                186.2623  2020-09-29        6.3969


-----Stock trend report: 中国石油-----
{'code': '601857.XSHG', 'display_name': '中国石油', 'name': 'ZGSY', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: False
long arrange: False
ema5 bias: -0.47%
ema20 bias: -1.75%
ema5 > ema20: True
ema5 angle
0   -0.376237
1    0.131143
2    0.469389
3    1.267654
4    0.272282
ema20 angle
0   -0.468160
1   -0.314445
2   -0.175365
3    0.114172
4   -0.060403
NATR
108    1.208782
109    1.200151
110    1.186830
111    1.157144
112    1.141556
113    1.097537
114    1.101078
115    1.069363
116    1.100720
117    1.098332
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58736420  601857.XSHG  -58.8071          0.0232    0.6296    0.3328 -2454.2812      18302098.0   7485.5581       16192208.0               6622.6128  2020-09-29        16.388


-----Stock trend report: 中国中免-----
{'code': '601888.XSHG', 'display_name': '中国中免', 'name': 'ZGZM', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: True
long arrange: True
ema5 bias: 0.03%
ema20 bias: 7.71%
ema5 > ema20: False
ema5 angle
0    63.208327
1    40.922823
2   -80.052689
3   -49.431704
4    -4.499216
ema20 angle
0    45.189393
1    37.998386
2   -47.398713
3   -13.034316
4    -0.541548
NATR
108    5.290979
109    5.130732
110    5.141498
111    4.957472
112    4.869724
113    4.754988
114    4.684818
115    5.533924
116    5.348100
117    5.274359
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737555  601888.XSHG  193.0819          0.4807   24.8127   10.3014   436.2823     195247.5469   4379.4028      195247.5469               4379.4028  2020-09-29       94.6082


-----Stock trend report: 建设银行-----
{'code': '601939.XSHG', 'display_name': '建设银行', 'name': 'JSYH', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: False
long arrange: False
ema5 bias: 0.07%
ema20 bias: -0.09%
ema5 > ema20: True
ema5 angle
0   -0.524485
1   -0.158681
2   -0.296770
3    1.520664
4   -0.131899
ema20 angle
0   -0.169606
1   -0.098886
2   -0.144035
3    0.360783
4   -0.000977
NATR
108    1.254807
109    1.203685
110    1.194915
111    1.165923
112    1.189291
113    1.183135
114    1.189754
115    1.188004
116    1.213328
117    1.230232
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737389  601939.XSHG    6.1361          0.4547    0.7102    2.0935   -17.3515      25001098.0  15350.6738        959365.75                589.0506  2020-09-29        5.7551


-----Stock trend report: 中国核电-----
{'code': '601985.XSHG', 'display_name': '中国核电', 'name': 'ZGHD', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.43%
ema20 bias: 0.76%
ema5 > ema20: False
ema5 angle
0   -0.265537
1   -0.749939
2    0.836851
3    2.275612
4    0.944831
ema20 angle
0   -0.583051
1   -0.691209
2   -0.243438
3    0.270849
4    0.081354
NATR
108    2.391734
109    2.405947
110    2.416154
111    2.330233
112    2.246250
113    2.129566
114    2.137404
115    2.097720
116    2.066339
117    2.010492
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58736945  601985.XSHG   13.7903          0.0981    1.3707    1.4541   -12.2093     1556546.125    687.9934      1556546.125                687.9934  2020-09-29       14.9157


-----Stock trend report: 华友钴业-----
{'code': '603799.XSHG', 'display_name': '华友钴业', 'name': 'HYGY', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: False
long arrange: False
ema5 bias: -2.06%
ema20 bias: -4.01%
ema5 > ema20: True
ema5 angle
0   -13.614795
1    -7.864646
2    17.636011
3    28.307176
4    20.089359
ema20 angle
0   -15.861475
1   -14.058026
2    -6.244089
3    -0.324289
4    -0.184272
NATR
108    3.913150
109    3.790891
110    4.040914
111    3.989593
112    4.068918
113    3.909299
114    3.735986
115    3.658562
116    3.506392
117    3.410881
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738291  603799.XSHG   90.5372          1.1171    4.1487    2.1015   647.6369     114126.1562    395.1047      107867.1484                373.4361  2020-09-29      330.5353


-----Stock trend report: 洛阳钼业-----
{'code': '603993.XSHG', 'display_name': '洛阳钼业', 'name': 'LYMY', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: False
long arrange: False
ema5 bias: -1.69%
ema20 bias: -2.43%
ema5 > ema20: True
ema5 angle
0   -1.445306
1   -1.536330
2    2.030452
3    2.879658
4    1.729879
ema20 angle
0   -1.452583
1   -1.477897
2   -0.464355
3    0.016398
4   -0.039731
NATR
108    3.108458
109    3.006375
110    3.149354
111    3.191252
112    3.148778
113    3.014760
114    2.975606
115    2.980492
116    2.874026
117    2.765911
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58734987  603993.XSHG   39.3793           0.345    1.9885    0.7682    -16.148       2159924.0    809.9715       1766577.25                662.4665  2020-09-29       43.6169


Near EMA60 -----------------------------------------------
-----Stock trend report: 大族激光-----
{'code': '002008.XSHE', 'display_name': '大族激光', 'name': 'DZJG', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.10%
ema20 bias: -2.71%
ema5 > ema20: True
ema5 angle
0    -2.845401
1    -6.454701
2    23.166510
3    28.895994
4    24.130413
ema20 angle
0   -8.658589
1   -9.125801
2   -0.087554
3    4.278198
4    5.173469
NATR
108    3.527989
109    3.361182
110    3.482193
111    3.294427
112    3.164245
113    3.050825
114    2.992524
115    3.026327
116    2.934975
117    2.860017
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58735927  002008.XSHE   39.9085          0.9704    3.9436    3.5404    36.3809     106707.1016    353.6273       99344.9609                329.2292  2020-09-29       55.0633


-----Stock trend report: 视源股份-----
{'code': '002841.XSHE', 'display_name': '视源股份', 'name': 'SYGF', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: True
long arrange: False
ema5 bias: -0.23%
ema20 bias: 0.23%
ema5 > ema20: False
ema5 angle
0    25.001973
1    24.270583
2    24.888116
3     0.532212
4     3.216218
ema20 angle
0   -1.402788
1    1.022274
2    3.594088
3   -1.654529
4   -0.678830
NATR
108    2.834715
109    2.812143
110    2.921008
111    2.825392
112    2.854019
113    2.799453
114    2.806800
115    2.746487
116    2.751439
117    2.633310
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738855  002841.XSHE   40.8224          0.2215    13.325    4.0272    58.9535      66820.7891    648.0948       40032.3008                388.2733  2020-09-29       40.2316


-----Stock trend report: 保利地产-----
{'code': '600048.XSHG', 'display_name': '保利地产', 'name': 'BLDC', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: False
long arrange: False
ema5 bias: -1.05%
ema20 bias: 0.89%
ema5 > ema20: False
ema5 angle
0   -4.920216
1   -6.695327
2   -1.237034
3    6.217129
4   -0.040584
ema20 angle
0   -2.544691
1   -3.282470
2   -2.044595
3    0.168332
4   -1.048063
NATR
108    2.860937
109    2.793406
110    2.795716
111    2.971124
112    2.860439
113    2.736017
114    2.803117
115    2.677636
116    2.591240
117    2.606252
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58736194  600048.XSHG     6.837          0.4164    1.3477    0.8062     62.489       1196689.0   1923.0792        1196689.0               1923.0792  2020-09-29        6.8782


-----Stock trend report: 上海建工-----
{'code': '600170.XSHG', 'display_name': '上海建工', 'name': 'SHJG', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.32%
ema20 bias: -0.03%
ema5 > ema20: False
ema5 angle
0   -0.095752
1   -0.445797
2    0.084767
3    0.629443
4    0.419638
ema20 angle
0   -0.191583
1   -0.282470
2   -0.146435
3    0.031213
4    0.028240
NATR
108    1.685965
109    1.616181
110    1.584388
111    1.545326
112    1.494620
113    1.433796
114    1.432464
115    1.390493
116    1.369828
117    1.317479
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58736830  600170.XSHG    8.6102          0.1408     1.042    0.1343     3.0582       890439.75    276.9268        890439.75                276.9268  2020-09-29        7.0461


-----Stock trend report: 金地集团-----
{'code': '600383.XSHG', 'display_name': '金地集团', 'name': 'JDJT', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: True
long arrange: False
ema5 bias: -0.93%
ema20 bias: 1.84%
ema5 > ema20: False
ema5 angle
0   -2.890483
1   -4.782271
2   -2.620819
3    4.923902
4   -3.389825
ema20 angle
0   -1.331924
1   -2.022959
2   -1.666885
3    0.401289
4   -1.546403
NATR
108    3.572031
109    3.595466
110    3.563052
111    3.729989
112    3.621461
113    3.577737
114    3.567528
115    3.472457
116    3.354557
117    3.439575
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58736398  600383.XSHG     7.041          0.3689    1.3033    1.0913        6.3     451458.3438    663.6438      451458.3438                663.6438  2020-09-29        6.5869


-----Stock trend report: 国电南瑞-----
{'code': '600406.XSHG', 'display_name': '国电南瑞', 'name': 'GDNR', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.06%
ema20 bias: -1.87%
ema5 > ema20: True
ema5 angle
0    -2.969786
1    -0.071777
2     7.171903
3    19.318291
4    12.062798
ema20 angle
0   -4.573383
1   -3.596230
2   -1.184286
3    3.290111
4    2.650747
NATR
108    3.078367
109    2.957280
110    3.095072
111    2.969572
112    2.848311
113    2.835648
114    2.732035
115    2.652397
116    2.642076
117    2.576954
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58735624  600406.XSHG     20.07          0.4279    2.9622    2.6954    62.8793     462194.0938    906.8248       293489.875                575.8272  2020-09-29       20.8798


-----Stock trend report: 中金黄金-----
{'code': '600489.XSHG', 'display_name': '中金黄金', 'name': 'ZJHJ', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: False
long arrange: False
ema5 bias: -1.41%
ema20 bias: 0.19%
ema5 > ema20: False
ema5 angle
0   -2.213144
1   -1.094060
2    2.134333
3    5.039237
4    2.793010
ema20 angle
0   -2.714223
1   -2.347116
2   -1.306034
3   -0.145076
4   -0.294959
NATR
108    3.773760
109    3.728251
110    3.798636
111    3.584951
112    3.539273
113    3.506666
114    3.413178
115    3.276832
116    3.131500
117    3.081713
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58736698  600489.XSHG  232.6933           0.765    2.1827    1.2419    29.4679       484731.25    486.1855      345113.7188                346.1491  2020-09-29       271.964


-----Stock trend report: 中天科技-----
{'code': '600522.XSHG', 'display_name': '中天科技', 'name': 'ZTKJ', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: 0.50%
ema20 bias: -2.66%
ema5 > ema20: True
ema5 angle
0    0.483446
1    0.513277
2    7.555540
3    8.815900
4    6.280783
ema20 angle
0   -1.764383
1   -1.541911
2    0.678125
3    1.704413
4    1.651221
NATR
108    3.047857
109    2.938551
110    2.927879
111    2.959700
112    2.987482
113    2.934507
114    2.838167
115    2.832622
116    2.763559
117    2.684016
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738708  600522.XSHG   16.3485          0.7855    1.4992    0.7813    49.9599     306613.5938    321.0244      306613.5938                321.0244  2020-09-29       16.3013


-----Stock trend report: 东方明珠-----
{'code': '600637.XSHG', 'display_name': '东方明珠', 'name': 'DFMZ', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.70%
ema20 bias: -0.00%
ema5 > ema20: False
ema5 angle
0   -0.985258
1   -2.755617
2    1.407974
3    4.368095
4    2.152763
ema20 angle
0   -1.425419
1   -1.889485
2   -0.782462
3    0.274223
4    0.029839
NATR
108    2.402181
109    2.293291
110    2.326775
111    2.257632
112    2.195707
113    2.105516
114    2.139487
115    2.111787
116    2.075191
117    2.020386
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738686  600637.XSHG    16.859          0.1874    1.1544    2.6686   -66.8064     341450.0312     334.621      341450.0312                 334.621  2020-09-29       16.3784


-----Stock trend report: 宝丰能源-----
{'code': '600989.XSHG', 'display_name': '宝丰能源', 'name': 'BFNY', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: True
long arrange: False
ema5 bias: -2.03%
ema20 bias: 0.18%
ema5 > ema20: False
ema5 angle
0    1.178202
1   -7.197708
2   -4.622831
3    7.374613
4    5.877958
ema20 angle
0   -2.115718
1   -4.199382
2   -3.746344
3   -0.393181
4   -0.082904
NATR
108    4.328143
109    4.205436
110    4.105948
111    4.024211
112    3.905723
113    3.730525
114    3.928825
115    3.903472
116    3.870870
117    3.709906
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737407  600989.XSHG   19.4459          1.6329    3.3349    5.3456   -22.3829        733336.0    778.8028          73336.0                 77.8828  2020-09-29       20.4847


-----Stock trend report: 大秦铁路-----
{'code': '601006.XSHG', 'display_name': '大秦铁路', 'name': 'DQTL', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.02%
ema20 bias: -0.68%
ema5 > ema20: True
ema5 angle
0   -0.242287
1   -0.352506
2    1.101755
3    2.261303
4    1.126203
ema20 angle
0   -0.493208
1   -0.500801
2   -0.071146
3    0.372163
4    0.227588
NATR
108    1.041630
109    1.022771
110    1.013138
111    1.036837
112    1.023915
113    0.995561
114    0.970754
115    0.980347
116    0.997751
117    0.984279
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58735739  601006.XSHG    8.4654          0.0831    0.8417    1.2974    58.8836     1486679.125    948.5013      1486679.125                948.5013  2020-09-29        6.9389


-----Stock trend report: 宁波港-----
{'code': '601018.XSHG', 'display_name': '宁波港', 'name': 'NBG', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: True
long arrange: False
ema5 bias: -0.76%
ema20 bias: 0.97%
ema5 > ema20: False
ema5 angle
0   -1.131090
1   -2.280836
2    1.534040
3    1.213742
4    0.045340
ema20 angle
0   -0.585449
1   -0.966157
2   -0.001148
3    0.053529
4   -0.169838
NATR
108    2.234840
109    2.269973
110    2.233613
111    2.397266
112    2.344986
113    2.297290
114    2.427897
115    2.492265
116    2.436517
117    2.396954
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737331  601018.XSHG   20.1675          0.0529    1.1867    2.8063   311.3675      1580741.75    602.2626       1317284.75                501.8855  2020-09-29       17.5986


-----Stock trend report: 中国人保-----
{'code': '601319.XSHG', 'display_name': '中国人保', 'name': 'ZGRB', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.24%
ema20 bias: -0.18%
ema5 > ema20: False
ema5 angle
0   -0.372314
1   -1.584707
2    0.662099
3    4.063317
4    1.376266
ema20 angle
0   -0.725342
1   -1.038155
2   -0.448271
3    0.631166
4    0.189107
NATR
108    2.715134
109    2.629607
110    2.563789
111    2.481461
112    2.387663
113    2.262847
114    2.238999
115    2.176742
116    2.189685
117    2.186703
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58736255  601319.XSHG   15.5236          0.3885    1.5735    0.5251   118.0687       4422399.0   3024.9209      560156.6875                383.1472  2020-09-29       13.5035


-----Stock trend report: 中国建筑-----
{'code': '601668.XSHG', 'display_name': '中国建筑', 'name': 'ZGJZ', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.04%
ema20 bias: 0.20%
ema5 > ema20: False
ema5 angle
0   -1.021305
1   -0.107986
2    0.309977
3    1.161422
4    0.010445
ema20 angle
0   -0.337449
1   -0.141612
2   -0.018991
3    0.255652
4    0.013037
NATR
108    1.660491
109    1.692850
110    1.706343
111    1.620335
112    1.563801
113    1.517305
114    1.484970
115    1.457527
116    1.465104
117    1.454972
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737570  601668.XSHG    5.1174           0.287    0.7914    0.1449   320.2235       4196507.0   2119.2361       4125360.25               2083.3069  2020-09-29        5.0601


-----Stock trend report: 美凯龙-----
{'code': '601828.XSHG', 'display_name': '美凯龙', 'name': 'MKL', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: False
long arrange: False
ema5 bias: -0.97%
ema20 bias: 0.47%
ema5 > ema20: False
ema5 angle
0   -2.376132
1   -2.538262
2    1.171336
3    2.307635
4    0.584308
ema20 angle
0   -1.556943
1   -1.681363
2   -0.703126
3   -0.199654
4   -0.453467
NATR
108    2.338323
109    2.297451
110    2.385473
111    2.335417
112    2.260237
113    2.182388
114    2.163546
115    2.109967
116    2.030507
117    1.982752
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58735749  601828.XSHG   13.1051          0.3838    0.8121    2.5571    37.0955        390500.0    376.8325       43536.7031                 42.0129  2020-09-29         8.412


-----Stock trend report: 建设银行-----
{'code': '601939.XSHG', 'display_name': '建设银行', 'name': 'JSYH', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: False
long arrange: False
ema5 bias: 0.07%
ema20 bias: -0.09%
ema5 > ema20: True
ema5 angle
0   -0.524485
1   -0.158681
2   -0.296770
3    1.520664
4   -0.131899
ema20 angle
0   -0.169606
1   -0.098886
2   -0.144035
3    0.360783
4   -0.000977
NATR
108    1.254807
109    1.203685
110    1.194915
111    1.165923
112    1.189291
113    1.183135
114    1.189754
115    1.188004
116    1.213328
117    1.230232
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737389  601939.XSHG    6.1361          0.4547    0.7102    2.0935   -17.3515      25001098.0  15350.6738        959365.75                589.0506  2020-09-29        5.7551


Near EMA120 -----------------------------------------------
EM20 Long Change direction
-----Stock trend report: 长春高新-----
{'code': '000661.XSHE', 'display_name': '长春高新', 'name': 'CCGX', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -1.28%
ema20 bias: -4.56%
ema5 > ema20: True
ema5 angle
0    41.837835
1     4.585114
2    40.034573
3    77.971992
4    82.564193
ema20 angle
0   -63.561985
1   -63.054298
2   -57.257215
3   -12.737829
4    47.484309
NATR
108    5.383414
109    5.228005
110    5.181324
111    5.024706
112    4.850580
113    4.708923
114    4.663566
115    4.608281
116    4.474812
117    4.390081
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737341  000661.XSHE   63.7035          1.0063   16.3452   19.0191   108.2914      40472.0273   1502.2812       34002.1523                1262.126  2020-09-29       84.6351


-----Stock trend report: 北新建材-----
{'code': '000786.XSHE', 'display_name': '北新建材', 'name': 'BXJC', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -1.17%
ema20 bias: 4.62%
ema5 > ema20: False
ema5 angle
0   -36.666920
1   -28.501351
2   -16.803848
3     6.579338
4    32.083216
ema20 angle
0   -12.754934
1   -12.305834
2   -10.216388
3    -4.151451
4     5.226395
NATR
108    4.600078
109    4.388696
110    4.432805
111    4.640109
112    5.055967
113    5.040349
114    4.983545
115    4.848984
116    4.603237
117    4.480705
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737097  000786.XSHE   25.7658          0.8577    3.5635    3.6914    70.6533     168950.7812    524.4232      168950.7812                524.4232  2020-09-29      118.8779


-----Stock trend report: 顺鑫农业-----
{'code': '000860.XSHE', 'display_name': '顺鑫农业', 'name': 'SXNY', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -2.53%
ema20 bias: -0.58%
ema5 > ema20: False
ema5 angle
0   -19.684887
1   -11.960509
2   -14.639880
3    32.450178
4    41.793439
ema20 angle
0   -24.280816
1   -21.827683
2   -21.636829
3    -7.264066
4     1.086165
NATR
108    4.548743
109    4.389176
110    4.453927
111    4.399109
112    4.252163
113    4.059817
114    3.902545
115    3.841498
116    3.855950
117    3.799750
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737674  000860.XSHE   62.7962          0.8447    5.6627    2.7846    86.2755      74176.6953    445.6536       74176.6953                445.6536  2020-09-29       55.0714


-----Stock trend report: 正邦科技-----
{'code': '002157.XSHE', 'display_name': '正邦科技', 'name': 'ZBKJ', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -2.78%
ema20 bias: -4.54%
ema5 > ema20: True
ema5 angle
0     2.914203
1    -1.683760
2     0.596018
3     5.914837
4    25.752661
ema20 angle
0   -7.809851
1   -8.092675
2   -6.847138
3   -4.632121
4    2.564508
NATR
108    5.466910
109    5.146211
110    5.142892
111    4.925930
112    5.143843
113    4.922420
114    4.763960
115    4.636462
116    4.565141
117    4.482241
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737016  002157.XSHE   10.6218          1.5209    3.9013    1.5523    15.1138     250899.2344    460.9019      224618.3125                412.6238  2020-09-29       27.9834


-----Stock trend report: 海大集团-----
{'code': '002311.XSHE', 'display_name': '海大集团', 'name': 'HDJT', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.29%
ema20 bias: 1.27%
ema5 > ema20: False
ema5 angle
0    22.097103
1    33.451333
2    -7.757192
3    28.480585
4    54.170016
ema20 angle
0   -11.062517
1    -3.745485
2   -12.625353
3    -1.243507
4    15.255842
NATR
108    4.897216
109    4.675843
110    4.681032
111    4.495944
112    4.485175
113    4.344539
114    4.315969
115    4.575837
116    4.647339
117    4.600265
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738841  002311.XSHE   46.2619          0.5458    9.7876    1.8341    66.1963     159860.2344    961.7191      158362.9062                952.7112  2020-09-29       58.3298


-----Stock trend report: 中公教育-----
{'code': '002607.XSHE', 'display_name': '中公教育', 'name': 'ZGJY', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.92%
ema20 bias: 0.38%
ema5 > ema20: False
ema5 angle
0    15.325751
1     9.427096
2     3.473022
3    -5.495304
4    12.908955
ema20 angle
0   -1.426300
1   -1.563177
2   -2.232034
3   -4.249928
4    0.949593
NATR
108    5.299224
109    5.165715
110    5.413342
111    5.427528
112    5.197709
113    5.074429
114    4.911826
115    4.942706
116    4.975741
117    4.750567
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737875  002607.XSHE  186.8811           0.961  115.4857   24.1474    61.7912     616739.9375   2015.5061       78399.0938                256.2082  2020-09-29      111.6903


-----Stock trend report: 牧原股份-----
{'code': '002714.XSHE', 'display_name': '牧原股份', 'name': 'MYGF', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.88%
ema20 bias: -4.56%
ema5 > ema20: True
ema5 angle
0    18.288769
1    12.425669
2   -18.078901
3    40.882782
4    67.524340
ema20 angle
0   -21.028296
1   -19.178612
2   -24.224433
