Connect to JDData status: True
report first level market breadth
HS300 index
0           0  58773043  603156.XSHG   14.8999          0.3081     2.918    5.4961  -339.2241     126549.3594    318.0185       76733.4375                192.8311  2020-09-30        11.799


Near EMA60 -----------------------------------------------
-----Stock trend report: 上海莱士-----
{'code': '002252.XSHE', 'display_name': '上海莱士', 'name': 'SHLS', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: 0.35%
ema20 bias: -2.62%
ema5 > ema20: True
ema5 angle
0   -3.099520
1    4.606178
2    5.921032
3    3.955173
4    5.299609
ema20 angle
0   -2.306252
1   -0.177881
2    0.657540
3    0.594922
4    1.302000
NATR
108    2.668819
109    2.717894
110    2.727406
111    2.889777
112    2.799941
113    2.806932
114    2.825043
115    2.733765
116    2.636793
117    2.627433
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58772772  002252.XSHE   62.1441          0.3112    2.1842   21.3345     62.408     674078.8125    554.0928      497227.9688                408.7214  2020-09-30       91.1496


-----Stock trend report: 北方华创-----
{'code': '002371.XSHE', 'display_name': '北方华创', 'name': 'BFHC', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: 2.35%
ema20 bias: -3.73%
ema5 > ema20: True
ema5 angle
0    10.079313
1    44.956988
2    80.622923
3    78.096014
4    49.378834
ema20 angle
0   -30.726593
1   -15.978997
2    52.021158
3    53.689814
4    33.454843
NATR
108    5.601714
109    5.511556
110    5.291902
111    5.213350
112    5.099915
113    4.988724
114    4.786458
115    4.689867
116    4.489704
117    4.612202
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58771445  002371.XSHE  216.5427          0.8138    13.136   17.2334    55.5032      49629.2461    789.4028       45918.0078                730.3718  2020-09-30      255.4435


-----Stock trend report: 视源股份-----
{'code': '002841.XSHE', 'display_name': '视源股份', 'name': 'SYGF', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: False
long arrange: False
ema5 bias: -0.22%
ema20 bias: 0.22%
ema5 > ema20: False
ema5 angle
0    24.270583
1    24.888116
2     0.532212
3     3.216218
4    -0.718344
ema20 angle
0    1.022359
1    3.594164
2   -1.654460
3   -0.678768
4   -1.432363
NATR
108    2.812140
109    2.921006
110    2.825390
111    2.854017
112    2.799451
113    2.806799
114    2.746486
115    2.751438
116    2.633309
117    2.617627
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58774117  002841.XSHE   40.9992          0.2429   13.3827    4.0446    59.2088      66820.7891    650.9013       40032.3008                389.9547  2020-09-30       40.4059


-----Stock trend report: 长城证券-----
{'code': '002939.XSHE', 'display_name': '长城证券', 'name': 'CCZQ', 'type': 'stock', 'parent': None}
above5: False
above20: True
above60: False
long arrange: False
ema5 bias: 0.53%
ema20 bias: -0.58%
ema5 > ema20: True
ema5 angle
0    -3.190050
1     2.262589
2    10.000710
3     1.960280
4    -0.602469
ema20 angle
0   -1.283447
1    0.093640
2    2.538587
3    0.934056
4    0.299498
NATR
108    3.220241
109    3.164524
110    3.086543
111    2.984161
112    2.903261
113    2.947259
114    2.839944
115    2.862803
116    2.893078
117    2.813277
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58773680  002939.XSHE     34.85          0.8603    2.3442    7.7658    11.2533     310340.5312    404.9944      166418.0938                217.1756  2020-09-30       40.8192


-----Stock trend report: 华能国际-----
{'code': '600011.XSHG', 'display_name': '华能国际', 'name': 'HNGJ', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: False
long arrange: False
ema5 bias: -1.82%
ema20 bias: 4.34%
ema5 > ema20: False
ema5 angle
0    0.141400
1    0.094267
2    1.781140
3   -0.149089
4   -3.722869
ema20 angle
0   -0.604569
1   -0.546995
2   -0.003810
3   -0.385412
4   -1.385220
NATR
108    3.987170
109    4.045518
110    3.903268
111    3.817306
112    3.793513
113    3.728189
114    3.686342
115    3.574811
116    3.638503
117    3.787376
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58772204  600011.XSHG   23.6531          0.1664    1.1207    0.5021    48.2566     1569809.375    849.2669        1099771.0                594.9761  2020-09-30        50.358


-----Stock trend report: 上海建工-----
{'code': '600170.XSHG', 'display_name': '上海建工', 'name': 'SHJG', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.18%
ema20 bias: -0.01%
ema5 > ema20: False
ema5 angle
0   -0.445797
1    0.084767
2    0.629443
3    0.419638
4    0.279761
ema20 angle
0   -0.282472
1   -0.146437
2    0.031211
3    0.028239
4    0.025549
NATR
108    1.616129
109    1.584339
110    1.545281
111    1.494578
112    1.433757
113    1.432427
114    1.390459
115    1.369797
116    1.317450
117    1.291591
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58772091  600170.XSHG    8.5548          0.1693    1.0353    0.1335     3.0385       890439.75    275.1459        890439.75                275.1459  2020-09-30        7.0008


-----Stock trend report: 圆通速递-----
{'code': '600233.XSHG', 'display_name': '圆通速递', 'name': 'YTSD', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.48%
ema20 bias: -1.14%
ema5 > ema20: True
ema5 angle
0    -3.134870
1     4.012959
2     8.349641
3    11.924471
4     6.321801
ema20 angle
0   -4.329813
1   -2.177722
2   -0.334247
3    1.552490
4    0.913795
NATR
108    4.386833
109    4.413674
110    4.453724
111    4.273652
112    4.047983
113    3.906745
114    3.831228
115    3.650808
116    3.594967
117    3.526766
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58770592  600233.XSHG   24.8736          0.3541    2.6992      1.39    43.1973     315983.0625    441.7443      315764.4375                441.4387  2020-09-30       26.4882


-----Stock trend report: 恒生电子-----
{'code': '600570.XSHG', 'display_name': '恒生电子', 'name': 'HSDZ', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: False
long arrange: False
ema5 bias: 0.65%
ema20 bias: 0.14%
ema5 > ema20: True
ema5 angle
0    10.831510
1    31.280859
2    55.864576
3    56.945837
4   -23.695315
ema20 angle
0    -8.506995
1     0.103821
2    17.084967
3    23.565677
4    -1.343836
NATR
108    3.820158
109    3.823915
110    3.664736
111    3.619828
112    3.516564
113    3.372379
114    3.305635
115    3.207239
116    3.106700
117    3.359727
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58774127  600570.XSHG   95.2052          0.5962   23.1497    25.946   302.1465     104409.0781   1029.3691      104409.0781               1029.3691  2020-09-30       72.7033


-----Stock trend report: 大秦铁路-----
{'code': '601006.XSHG', 'display_name': '大秦铁路', 'name': 'DQTL', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.20%
ema20 bias: -0.61%
ema5 > ema20: True
ema5 angle
0   -0.352506
1    1.101755
2    2.261303
3    1.126203
4    1.132722
ema20 angle
0   -0.500803
1   -0.071148
2    0.372161
3    0.227586
4    0.315044
NATR
108    1.022826
109    1.013189
110    1.036885
111    1.023959
112    0.995602
113    0.970792
114    0.980382
115    0.997783
116    0.984309
117    0.944063
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58770998  601006.XSHG    8.4521          0.0921    0.8404    1.2954    58.7913     1486679.125    947.0146      1486679.125                947.0146  2020-09-30         6.928


-----Stock trend report: 新城控股-----
{'code': '601155.XSHG', 'display_name': '新城控股', 'name': 'XCKG', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: False
long arrange: False
ema5 bias: -0.57%
ema20 bias: 1.95%
ema5 > ema20: False
ema5 angle
0    -8.172403
1   -12.174404
2    -0.601223
3    -3.832841
4   -14.107938
ema20 angle
0   -0.419763
1   -2.342908
2    0.061735
3   -0.926275
4   -4.213690
NATR
108    3.038933
109    2.992403
110    3.147048
111    3.081045
112    3.001830
113    2.974934
114    2.993493
115    2.874435
116    2.805998
117    2.807358
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58770185  601155.XSHG    5.9474          0.2559    2.0946    0.7407     4.0646     225672.4219    788.9508      224548.8125                785.0227  2020-09-30        6.2348


-----Stock trend report: 上海银行-----
{'code': '601229.XSHG', 'display_name': '上海银行', 'name': 'SHYH', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.26%
ema20 bias: 0.14%
ema5 > ema20: False
ema5 angle
0   -1.675845
1   -0.926482
2    2.245922
3    2.070104
4    0.616705
ema20 angle
0   -0.952824
1   -0.807537
2    0.087832
3    0.243167
4    0.001741
NATR
108    1.593361
109    1.582460
110    1.542787
111    1.490000
112    1.453173
113    1.492604
114    1.463167
115    1.489006
116    1.463418
117    1.434374
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58773980  601229.XSHG    5.5824          0.1289    0.7108      2.31     4.8913     1420652.875   1156.4114      1359614.375               1106.7261  2020-09-30        5.6973


-----Stock trend report: 中国建筑-----
{'code': '601668.XSHG', 'display_name': '中国建筑', 'name': 'ZGJZ', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.03%
ema20 bias: 0.21%
ema5 > ema20: False
ema5 angle
0   -0.107986
1    0.309977
2    1.161422
3    0.010445
4    0.006964
ema20 angle
0   -0.141613
1   -0.018992
2    0.255652
3    0.013036
4    0.011795
NATR
108    1.692805
109    1.706300
110    1.620296
111    1.563765
112    1.517271
113    1.484938
114    1.457498
115    1.465078
116    1.454947
117    1.420914
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58772831  601668.XSHG    5.1478          0.3637    0.7961    0.1458   322.1258       4196507.0   2131.8257       4125360.25               2095.6831  2020-09-30        5.0901


-----Stock trend report: 中国电建-----
{'code': '601669.XSHG', 'display_name': '中国电建', 'name': 'ZGDJ', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.26%
ema20 bias: -0.80%
ema5 > ema20: True
ema5 angle
0   -1.509459
1    0.521330
2    2.637524
3    0.995551
4    1.236532
ema20 angle
0   -0.934653
1   -0.409169
2    0.284599
3    0.039227
4    0.199192
NATR
108    2.157836
109    2.261168
110    2.211555
111    2.152456
112    2.073503
113    2.121451
114    2.095961
115    2.121318
116    2.080720
117    2.043723
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58772146  601669.XSHG    8.0567          0.1968    0.6532    0.1595    -3.2598       1529903.5    576.7736      1114440.125                420.1439  2020-09-30        7.9672


-----Stock trend report: 建设银行-----
{'code': '601939.XSHG', 'display_name': '建设银行', 'name': 'JSYH', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: False
long arrange: False
ema5 bias: 0.05%
ema20 bias: -0.09%
ema5 > ema20: True
ema5 angle
0   -0.158681
1   -0.296770
2    1.520664
3   -0.131899
4   -0.087933
ema20 angle
0   -0.098884
1   -0.144034
2    0.360784
3   -0.000976
4   -0.000883
NATR
108    1.203707
109    1.194935
110    1.165942
111    1.189309
112    1.183151
113    1.189769
114    1.188018
115    1.213341
116    1.230244
117    1.188677
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58772650  601939.XSHG    6.1461          0.6087    0.7114    2.0969   -17.3797      25001098.0  15375.6748        959365.75                590.0099  2020-09-30        5.7644


-----Stock trend report: 韦尔股份-----
{'code': '603501.XSHG', 'display_name': '韦尔股份', 'name': 'WEGF', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: 1.25%
ema20 bias: -1.65%
ema5 > ema20: True
ema5 angle
0   -14.246415
1    56.439795
2    76.013730
3    71.094988
4     7.217315
ema20 angle
0   -26.343278
1     1.777575
2    41.607507
3    41.121636
4    15.103059
NATR
108    4.876068
109    4.724495
110    4.967571
111    4.817927
112    4.663642
113    4.494785
114    4.394627
115    4.227409
116    4.091935
117    4.275760
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58771348  603501.XSHG  111.0005          0.9148   15.9878    9.5906   325.1326      86357.6562   1531.7258       76293.3125               1353.2145  2020-09-30      328.9561


Near EMA120 -----------------------------------------------
EM20 Long Change direction
-----Stock trend report: 亨通光电-----
{'code': '600487.XSHG', 'display_name': '亨通光电', 'name': 'HTGD', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.91%
ema20 bias: -4.35%
ema5 > ema20: True
ema5 angle
0   -5.139781
1    2.483253
2    9.029471
3    5.101530
4    4.736118
ema20 angle
0   -4.402280
1   -2.298053
2    0.047818
3   -0.229571
4    0.174262
NATR
108    2.377462
109    2.407643
110    2.421957
111    2.383696
112    2.331312
113    2.275868
114    2.253100
115    2.236612
116    2.183280
117    2.159495
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58774176  600487.XSHG   26.2002          0.3795    1.9357     0.885    73.2127     195276.3125    281.5884      190512.1875                274.7186  2020-09-30       20.6728


-----Stock trend report: 宝丰能源-----
{'code': '600989.XSHG', 'display_name': '宝丰能源', 'name': 'BFNY', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -1.12%
ema20 bias: 0.24%
ema5 > ema20: False
ema5 angle
0   -7.197708
1   -4.622831
2    7.374613
3    5.877958
4    6.199957
ema20 angle
0   -4.199375
1   -3.746337
2   -0.393175
3   -0.082899
4    0.579784
NATR
108    4.205517
109    4.106024
110    4.024282
111    3.905788
112    3.730585
113    3.928883
114    3.903525
115    3.870917
116    3.709950
117    3.753492
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58772668  600989.XSHG   18.6769          2.4554     3.203    5.1342   -21.4977        733336.0    748.0027          73336.0                 74.8027  2020-09-30       19.6746


-----Stock trend report: 光大证券-----
{'code': '601788.XSHG', 'display_name': '光大证券', 'name': 'GDZQ', 'type': 'stock', 'parent': None}
above5: False
above20: True
above60: True
long arrange: False
ema5 bias: 0.05%
ema20 bias: 4.69%
ema5 > ema20: False
ema5 angle
0    -7.426726
1    -4.017542
2    14.027775
3    -0.960813
4    -0.067645
ema20 angle
0   -2.349078
1   -1.853065
2    3.176063
3   -0.124672
4    0.050903
NATR
108    5.187448
109    5.065474
110    4.855932
111    4.664683
112    4.541275
113    4.503930
114    4.302586
115    4.183173
116    4.235794
117    4.103580
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58773703  601788.XSHG    91.114          1.2494    2.0507    9.6283   -11.8258       461078.75   1012.0679       390669.875                857.5204  2020-09-30      178.1983


-----Stock trend report: 成都银行-----
{'code': '601838.XSHG', 'display_name': '成都银行', 'name': 'CDYH', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.36%
ema20 bias: 5.00%
ema5 > ema20: False
ema5 angle
0   -3.545834
1   -1.793370
2    4.524168
3    1.112402
4    2.077681
ema20 angle
0   -1.685372
1   -1.361342
2    0.405089
3   -0.179157
4    0.219875
NATR
108    4.087062
109    4.067836
110    4.050356
111    3.882731
112    3.903937
113    3.751331
114    3.624196
115    3.539283
116    3.502678
117    3.405536
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58770555  601838.XSHG    6.1542          1.0678    0.9692    2.6571   -64.6462      361225.125    356.8904      189483.4844                187.2097  2020-09-30        6.4294


-----Stock trend report: 养元饮品-----
{'code': '603156.XSHG', 'display_name': '养元饮品', 'name': 'YYYP', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.32%
ema20 bias: 3.05%
ema5 > ema20: False
ema5 angle
0   -8.151494
1   -2.985777
2    2.970636
3   -6.583025
4    3.037488
ema20 angle
0   -2.150408
1   -1.236955
2    0.299423
3   -2.183561
4    0.151564
NATR
108    4.784674
109    4.791419
110    4.744541
111    4.731774
112    4.771001
113    4.546285
114    4.349695
115    4.154592
116    4.100882
117    4.027377
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58773043  603156.XSHG   14.8999          0.3081     2.918    5.4961  -339.2241     126549.3594    318.0185       76733.4375                192.8311  2020-09-30        11.799


-----Stock trend report: 华友钴业-----
{'code': '603799.XSHG', 'display_name': '华友钴业', 'name': 'HYGY', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -1.17%
ema20 bias: -3.82%
ema5 > ema20: True
ema5 angle
0    -7.864646
1    17.636011
2    28.307176
3    20.089359
4    19.823795
ema20 angle
0   -14.058008
1    -6.244072
2    -0.324274
3    -0.184258
4     1.742607
NATR
108    3.791014
109    4.041033
110    3.989705
111    4.069024
112    3.909396
113    3.736076
114    3.658643
115    3.506465
116    3.410949
117    3.384796
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58773553  603799.XSHG   90.7203          0.8845    4.1571    2.1058   648.9464     114126.1562    395.9036      107867.1484                374.1911  2020-09-30      331.2036


good stock
-----Stock trend report: 吉祥航空-----
{'code': '603885.XSHG', 'display_name': '吉祥航空', 'name': 'JXHK', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: False
long arrange: False
ema5 bias: -3.52%
ema20 bias: 2.73%
ema5 > ema20: False
ema5 angle
0   -2.552292
1   -1.892950
2   -0.689437
3   -3.891391
4   -8.643617
ema20 angle
0   -2.426284
1   -2.249932
2   -1.872331
3   -2.674883
4   -4.160716
NATR
108    5.027053
109    4.874182
110    4.625993
111    4.487773
112    4.378865
113    4.241974
114    4.108280
115    4.015689
116    3.953264
117    4.048092
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58773466  603885.XSHG   -81.694          0.4674     2.126      1.65    88.1268     196614.4219     212.147      179701.3438                193.8978  2020-09-30       21.3327


-----Stock trend report: 三一重工-----
{'code': '600031.XSHG', 'display_name': '三一重工', 'name': 'SYZG', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: True
ema5 bias: 6.92%
ema20 bias: 8.80%
ema5 > ema20: False
ema5 angle
0     4.120713
1    15.537470
2    38.846247
3    31.253577
4    19.694005
ema20 angle
0     5.080257
1     8.314783
2    17.190567
3    16.694373
4    14.467443
NATR
108    3.610236
109    3.576730
110    3.631158
111    3.550184
112    3.439403
113    3.306494
114    3.319787
115    3.407336
116    3.491255
117    3.468691
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58771356  600031.XSHG   16.3145          0.5801    4.2287    2.5886  -952.2353     847279.0625   2108.8774      847279.0625               2108.8774  2020-09-30       18.8181


-----Stock trend report: 中公教育-----
{'code': '002607.XSHE', 'display_name': '中公教育', 'name': 'ZGJY', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 1.88%
ema20 bias: 1.02%
ema5 > ema20: True
ema5 angle
0     9.427096
1     3.473022
2    -5.495304
3    12.908955
4    51.402527
ema20 angle
0    -1.563147
1    -2.232006
2    -4.249903
3     0.949616
4    18.225771
NATR
108    5.165768
109    5.413393
110    5.427576
111    5.197753
112    5.074469
113    4.911863
114    4.942741
115    4.975774
116    4.750596
117    4.659936
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58773136  002607.XSHE  186.5952          0.7049   115.309   24.1104    61.6967     616739.9375   2012.4224       78399.0938                255.8163  2020-09-30      111.5194


-----Stock trend report: 三一重工-----
{'code': '600031.XSHG', 'display_name': '三一重工', 'name': 'SYZG', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: True
ema5 bias: 6.92%
ema20 bias: 8.80%
ema5 > ema20: False
ema5 angle
0     4.120713
1    15.537470
2    38.846247
3    31.253577
4    19.694005
ema20 angle
0     5.080257
1     8.314783
2    17.190567
3    16.694373
4    14.467443
NATR
108    3.610236
109    3.576730
110    3.631158
111    3.550184
112    3.439403
113    3.306494
114    3.319787
115    3.407336
116    3.491255
117    3.468691
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58771356  600031.XSHG   16.3145          0.5801    4.2287    2.5886  -952.2353     847279.0625   2108.8774      847279.0625               2108.8774  2020-09-30       18.8181


-----Stock trend report: 新日股份-----
{'code': '603787.XSHG', 'display_name': '新日股份', 'name': 'XRGF', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 7.06%
ema20 bias: 11.45%
ema5 > ema20: False
ema5 angle
0    -4.149680
1    16.082140
2    37.072133
3    54.978625
4    33.345410
ema20 angle
0    -1.953863
1     3.737518
2    12.410439
3    24.839720
4    18.521407
NATR
108    6.057542
109    6.132932
110    6.086069
111    6.236470
112    6.042753
113    5.963087
114    5.810751
115    5.716089
116    5.563533
117    6.313547
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58772577  603787.XSHG   82.7128          0.9789    5.2109    1.3942    10.0276         20400.0     51.0408          20400.0                 51.0408  2020-09-30       72.3705


-----Stock trend report: 西安旅游-----
{'code': '000610.XSHE', 'display_name': '西安旅游', 'name': 'XALY', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: False
long arrange: False
ema5 bias: -4.66%
ema20 bias: 3.14%
ema5 > ema20: False
ema5 angle
0   -14.214111
1   -10.879609
2    -4.087819
3    -6.332657
4    -3.280530
ema20 angle
0   -4.928520
1   -4.840589
2   -3.458181
3   -4.162077
4   -3.495148
NATR
108    5.422740
109    5.565662
110    5.474120
111    5.365228
112    5.712259
113    5.869119
114    5.825626
115    5.530119
116    5.430130
117    5.235602
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58773493  000610.XSHE  -51.5641          4.9707    2.6791     3.675   -21.3428       23674.791     22.3727       23539.4863                 22.2448  2020-09-30      -74.0764


-----Stock trend report: 南极电商-----
{'code': '002127.XSHE', 'display_name': '南极电商', 'name': 'NJDS', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 4.55%
ema20 bias: 0.14%
ema5 > ema20: True
ema5 angle
0   -11.783237
1    23.633937
2    39.638166
3    28.910260
4    14.117604
ema20 angle
0    -6.034615
1     3.953683
2    12.181251
3    11.051129
4     8.159048
NATR
108    5.419744
109    5.589974
110    5.293916
111    5.205974
112    5.334417
113    5.318293
114    5.139241
115    5.009447
116    4.870076
117    5.023655
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58774032  002127.XSHE   33.8807          1.6085    8.4742   10.8676  -253.3264     245487.0469    423.7106      195364.2031                337.1986  2020-09-30       35.1296


