Welcome!!!
report first level market breadth
HS300 index
NATR
108    1.706264
109    1.620262
110    1.563734
111    1.517242
112    1.484912
113    1.457473
114    1.465055
115    1.454926
116    1.420894
117    1.372628
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58808085  601668.XSHG    5.1478             NaN    0.7961    0.1458   322.1258       4196507.0   2131.8257       4125360.25               2095.6831  2020-10-01        5.0901


-----Stock trend report: 浙商银行-----
{'code': '601916.XSHG', 'display_name': '浙商银行', 'name': 'ZSYX', 'type': 'stock', 'parent': None}
above5: False
above20: True
above60: True
long arrange: True
ema5 bias: 0.22%
ema20 bias: 1.35%
ema5 > ema20: False
ema5 angle
0    0.544564
1    1.126850
2   -0.012612
3   -0.772303
4   -0.132929
ema20 angle
0    0.199545
1    0.398804
2    0.142559
3   -0.089287
4    0.028351
NATR
108    1.624431
109    1.599884
110    1.567104
111    1.499050
112    1.459680
113    1.450102
114    1.450761
115    1.444076
116    1.438732
117    1.431191
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58806433  601916.XSHG    7.3739             NaN    0.8011    1.8331     2.8031      2126869.75     897.539         255000.0                  107.61  2020-10-01        6.9443


-----Stock trend report: 中国银行-----
{'code': '601988.XSHG', 'display_name': '中国银行', 'name': 'ZGYH', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: False
long arrange: False
ema5 bias: -0.28%
ema20 bias: -1.34%
ema5 > ema20: True
ema5 angle
0    0.066333
1    0.426185
2   -0.097842
3   -0.256212
4    0.020176
ema20 angle
0   -0.069193
1    0.046531
2   -0.067035
3   -0.115218
4   -0.049677
NATR
108    0.934800
109    0.893141
110    0.970867
111    1.024396
112    0.995868
113    0.966357
114    0.980232
115    1.004894
116    0.980675
117    0.974545
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58805773  601988.XSHG    5.4055             NaN    0.5735    1.6878     4.7125      29438780.0   9420.4092       21076552.0               6744.4966  2020-10-01        5.0268


Near EMA60 -----------------------------------------------
-----Stock trend report: 云南白药-----
{'code': '000538.XSHE', 'display_name': '云南白药', 'name': 'YNBY', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: False
long arrange: False
ema5 bias: -0.49%
ema20 bias: 1.06%
ema5 > ema20: False
ema5 angle
0    27.893637
1    56.301948
2    45.838312
3    21.129910
4   -19.749149
ema20 angle
0   -10.686209
1     8.916298
2     8.559736
3     2.889152
4    -7.436690
NATR
108    4.168432
109    3.968658
110    3.992853
111    3.786663
112    3.745969
113    3.637055
114    3.523528
115    3.391808
116    3.317865
117    3.333236
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58808511  000538.XSHE   29.6657             NaN    3.5861    4.1664   -39.3284     127740.3281   1302.4404       60216.6953                613.9694  2020-10-01       31.1311


-----Stock trend report: 京东方A-----
{'code': '000725.XSHE', 'display_name': '京东方A', 'name': 'JDFA', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: True
long arrange: False
ema5 bias: -0.83%
ema20 bias: 2.29%
ema5 > ema20: False
ema5 angle
0    4.674221
1    4.071141
2    1.190615
3   -1.497627
4   -1.952816
ema20 angle
0    0.525268
1    0.748050
2    0.240306
3   -0.437378
4   -0.668537
NATR
108    4.085209
109    4.023500
110    3.845772
111    3.805859
112    3.845947
113    3.811632
114    3.641718
115    3.585898
116    3.663482
117    3.564394
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58808389  000725.XSHE  123.3072             NaN    1.9533    1.4018     15.036       3479840.0   1708.6014       3385875.25               1662.4648  2020-10-01       89.0526


-----Stock trend report: 华东医药-----
{'code': '000963.XSHE', 'display_name': '华东医药', 'name': 'HDYY', 'type': 'stock', 'parent': None}
above5: False
above20: True
above60: False
long arrange: False
ema5 bias: 0.65%
ema20 bias: -0.38%
ema5 > ema20: True
ema5 angle
0    13.266717
1    16.901444
2    11.817729
3     5.681622
4    -3.833476
ema20 angle
0    1.626863
1    3.867396
2    3.608751
3    2.612765
4    0.182878
NATR
108    3.269115
109    3.161210
110    3.162319
111    3.094695
112    3.113869
113    3.045216
114    2.939575
115    2.865234
116    2.822388
117    2.822274
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58808775  000963.XSHE   14.6608             NaN    3.1805    1.2765   624.3035     174980.9531     432.203      174978.4375                432.1967  2020-10-01       15.3638


-----Stock trend report: 科大讯飞-----
{'code': '002230.XSHE', 'display_name': '科大讯飞', 'name': 'KDXF', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.97%
ema20 bias: -1.00%
ema5 > ema20: True
ema5 angle
0    20.047139
1    23.425524
2    25.275647
3    13.393779
4     1.646584
ema20 angle
0    1.406564
1    4.374676
2    6.932914
3    5.035379
4    2.437988
NATR
108    2.616868
109    2.520204
110    2.529824
111    2.466194
112    2.442301
113    2.482253
114    2.412965
115    2.419372
116    2.350936
117    2.311677
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58806821  002230.XSHE   84.8294             NaN    6.4267    7.3846    68.2636     219787.2969     753.211      202449.0156                693.7928  2020-10-01       91.9474


-----Stock trend report: 北方华创-----
{'code': '002371.XSHE', 'display_name': '北方华创', 'name': 'BFHC', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 2.49%
ema20 bias: -3.39%
ema5 > ema20: True
ema5 angle
0    44.956988
1    80.622923
2    78.096014
3    49.378834
4    41.366035
ema20 angle
0   -15.978789
1    52.021235
2    53.689878
3    33.454960
4    32.102117
NATR
108    5.511680
109    5.292017
110    5.213458
111    5.100012
112    4.988815
113    4.786541
114    4.689937
115    4.489769
116    4.612264
117    4.494022
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58806699  002371.XSHE  216.5427             NaN    13.136   17.2334    55.5032      49629.2461    789.4028       45918.0078                730.3718  2020-10-01      255.4435


-----Stock trend report: 科伦药业-----
{'code': '002422.XSHE', 'display_name': '科伦药业', 'name': 'KLYY', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: False
long arrange: False
ema5 bias: -0.66%
ema20 bias: 0.68%
ema5 > ema20: False
ema5 angle
0     4.271160
1    12.941283
2    10.934412
3     5.642235
4    -0.427976
ema20 angle
0   -3.125785
1    0.115733
2    0.759474
3    0.196077
4   -1.022968
NATR
108    3.499053
109    3.336067
110    3.308270
111    3.187788
112    3.149577
113    3.052934
114    2.999087
115    2.935291
116    2.898411
117    2.788091
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58808992  002422.XSHE   77.5102             NaN    2.4816    2.0048   125.2666     143869.0469     319.677      107828.1094                239.5941  2020-10-01        34.086


-----Stock trend report: 保利地产-----
{'code': '600048.XSHG', 'display_name': '保利地产', 'name': 'BLDC', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: True
long arrange: False
ema5 bias: -0.90%
ema20 bias: 0.71%
ema5 > ema20: False
ema5 angle
0   -1.237034
1    6.217129
2   -0.040584
3   -1.745385
4    1.127730
ema20 angle
0   -2.044617
1    0.168312
2   -1.048081
3   -1.439172
4   -0.647547
NATR
108    2.795687
109    2.971096
110    2.860413
111    2.735993
112    2.803094
113    2.677616
114    2.591221
115    2.606234
116    2.522207
117    2.421507
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58806709  600048.XSHG    6.7604             NaN    1.3326    0.7971     61.789       1196689.0   1901.5388        1196689.0               1901.5388  2020-10-01        6.8012


-----Stock trend report: 上海建工-----
{'code': '600170.XSHG', 'display_name': '上海建工', 'name': 'SHJG', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: False
long arrange: False
ema5 bias: -0.16%
ema20 bias: -0.00%
ema5 > ema20: False
ema5 angle
0    0.084767
1    0.629443
2    0.419638
3    0.279761
4   -0.004476
ema20 angle
0   -0.146439
1    0.031210
2    0.028237
3    0.025548
4   -0.031452
NATR
108    1.584301
109    1.545246
110    1.494546
111    1.433728
112    1.432400
113    1.390434
114    1.369773
115    1.317428
116    1.291570
117    1.271609
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58807345  600170.XSHG    8.5548             NaN    1.0353    0.1335     3.0385       890439.75    275.1459        890439.75                275.1459  2020-10-01        7.0008


-----Stock trend report: 国电电力-----
{'code': '600795.XSHG', 'display_name': '国电电力', 'name': 'GDDL', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: True
long arrange: False
ema5 bias: -1.20%
ema20 bias: 1.24%
ema5 > ema20: False
ema5 angle
0   -0.163903
1    0.463677
2    0.118139
3   -0.494185
4    0.052506
ema20 angle
0   -0.264419
1   -0.075536
2   -0.122909
3   -0.274904
4   -0.139589
NATR
108    1.949016
109    1.922608
110    1.933360
111    1.918510
112    1.896375
113    1.883711
114    1.861837
115    1.841263
116    1.840571
117    1.762114
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58805901  600795.XSHG  180.4722             NaN    0.7827    0.3491   -28.7888      1965039.75     396.938       1965039.75                 396.938  2020-10-01       21.2415


-----Stock trend report: 西安银行-----
{'code': '600928.XSHG', 'display_name': '西安银行', 'name': 'XAYH', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.16%
ema20 bias: -0.84%
ema5 > ema20: True
ema5 angle
0   -0.667122
1    3.561334
2    1.422065
3   -0.006689
4    1.523066
ema20 angle
0   -0.657388
1    0.551090
2    0.225783
3   -0.068555
4    0.374507
NATR
108    2.646738
109    2.776260
110    2.801898
111    2.740136
112    2.769748
113    2.672332
114    2.735966
115    2.667995
116    2.631781
117    2.628694
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58806113  600928.XSHG    8.6743             NaN    0.9705    3.4221   -18.4386     444444.4375    233.3333      115563.5391                 60.6709  2020-10-01        8.7228


-----Stock trend report: 大秦铁路-----
{'code': '601006.XSHG', 'display_name': '大秦铁路', 'name': 'DQTL', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.32%
ema20 bias: -0.54%
ema5 > ema20: True
ema5 angle
0    1.101755
1    2.261303
2    1.126203
3    1.132722
4    0.755203
ema20 angle
0   -0.071150
1    0.372159
2    0.227584
3    0.315042
4    0.285039
NATR
108    1.013245
109    1.036937
110    1.024008
111    0.995647
112    0.970834
113    0.980421
114    0.997818
115    0.984342
116    0.944094
117    0.931435
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58806252  601006.XSHG    8.4521             NaN    0.8404    1.2954    58.7913     1486679.125    947.0146      1486679.125                947.0146  2020-10-01         6.928


-----Stock trend report: 渝农商行-----
{'code': '601077.XSHG', 'display_name': '渝农商行', 'name': 'YNSX', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.24%
ema20 bias: -0.47%
ema5 > ema20: True
ema5 angle
0    0.296219
1    1.915636
2    0.513611
3   -0.421518
4    0.673879
ema20 angle
0   -0.286002
1    0.232339
2   -0.008057
3   -0.225557
4    0.068760
NATR
108    1.549322
109    1.498437
110    1.451212
111    1.393106
112    1.367763
113    1.330968
114    1.409487
115    1.389418
116    1.413792
117    1.426209
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58806342  601077.XSHG    6.1659             NaN    0.6275    2.0767    -9.0007       1135700.0    566.7143         135700.0                 67.7143  2020-10-01        5.8066


-----Stock trend report: 新城控股-----
{'code': '601155.XSHG', 'display_name': '新城控股', 'name': 'XCKG', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: True
long arrange: False
ema5 bias: -0.80%
ema20 bias: 1.78%
ema5 > ema20: False
ema5 angle
0   -12.174404
1    -0.601223
2    -3.832841
3   -14.107938
4    -8.019432
ema20 angle
0   -2.342899
1    0.061743
2   -0.926268
3   -4.213683
4   -3.378807
NATR
108    2.992429
109    3.147073
110    3.081067
111    3.001851
112    2.974954
113    2.993512
114    2.874452
115    2.806014
116    2.807373
117    2.717449
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58805439  601155.XSHG    5.9474             NaN    2.0946    0.7407     4.0646     225672.4219    788.9508      224548.8125                785.0227  2020-10-01        6.2348


-----Stock trend report: 北京银行-----
{'code': '601169.XSHG', 'display_name': '北京银行', 'name': 'BJYH', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.25%
ema20 bias: -0.52%
ema5 > ema20: True
ema5 angle
0   -0.237242
1    1.178570
2    0.403847
3    0.078250
4    0.816053
ema20 angle
0   -0.390044
1    0.029069
2   -0.082834
3   -0.129513
4    0.101091
NATR
108    1.165595
109    1.160462
110    1.120689
111    1.088345
112    1.108659
113    1.070681
114    1.114385
115    1.099293
116    1.083203
117    1.131904
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58807358  601169.XSHG    4.9263             NaN    0.5114    1.5565    -3.1019       2114298.5    989.4917      1824801.125                854.0069  2020-10-01         4.615


-----Stock trend report: 工商银行-----
{'code': '601398.XSHG', 'display_name': '工商银行', 'name': 'GSYH', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.01%
ema20 bias: -0.43%
ema5 > ema20: True
ema5 angle
0   -0.165455
1    0.844562
2   -0.200859
3   -0.133906
4    0.483674
ema20 angle
0   -0.131791
1    0.153597
2   -0.079300
3   -0.071748
4    0.098787
NATR
108    0.872806
109    0.855942
110    0.873514
111    0.874266
112    0.868240
113    0.851508
114    0.869121
115    0.886192
116    0.851929
117    0.858432
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58807056  601398.XSHG     5.983             NaN    0.6945    2.0373     4.0298      35640624.0  17535.1875       26961222.0              13264.9209  2020-10-01        5.6162


-----Stock trend report: 中国电建-----
{'code': '601669.XSHG', 'display_name': '中国电建', 'name': 'ZGDJ', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.03%
ema20 bias: -0.70%
ema5 > ema20: True
ema5 angle
0    0.521330
1    2.637524
2    0.995551
3    1.236532
4    0.633471
ema20 angle
0   -0.409167
1    0.284600
2    0.039229
3    0.199194
4    0.125656
NATR
108    2.261145
109    2.211533
110    2.152435
111    2.073484
112    2.121433
113    2.095944
114    2.121303
115    2.080706
116    2.043710
117    1.992951
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58807400  601669.XSHG    8.0567             NaN    0.6532    0.1595    -3.2598       1529903.5    576.7736      1114440.125                420.1439  2020-10-01        7.9672


-----Stock trend report: 韦尔股份-----
{'code': '603501.XSHG', 'display_name': '韦尔股份', 'name': 'WEGF', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: 1.16%
ema20 bias: -1.51%
ema5 > ema20: True
ema5 angle
0    56.439795
1    76.013730
2    71.094988
3     7.217315
4     3.876302
ema20 angle
0     1.777165
1    41.607299
2    41.121445
3    15.102775
4    13.463691
NATR
108    4.724506
109    4.967582
110    4.817937
111    4.663651
112    4.494793
113    4.394635
114    4.227416
115    4.091941
116    4.275766
117    4.139800
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58806602  603501.XSHG  111.0005             NaN   15.9878    9.5906   325.1326      86357.6562   1531.7258       76293.3125               1353.2145  2020-10-01      328.9561


Near EMA120 -----------------------------------------------
EM20 Long Change direction
-----Stock trend report: 天茂集团-----
{'code': '000627.XSHE', 'display_name': '天茂集团', 'name': 'TMJT', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: 0.05%
ema20 bias: -1.71%
ema5 > ema20: True
ema5 angle
0    2.070675
1    3.287294
2    2.383547
3   -0.510878
4    0.805265
ema20 angle
0   -0.071001
1    0.481422
2    0.490138
3   -0.156771
4    0.185563
NATR
108    2.977997
109    2.930117
110    2.845451
111    2.746015
112    2.697721
113    2.679189
114    2.676695
115    2.649814
116    2.709538
117    2.697999
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58806212  000627.XSHE   16.8434             NaN    1.2518    0.5926     2.0312     494062.9062    260.8652      446250.4062                235.6202  2020-10-01       14.6889


-----Stock trend report: 苏宁易购-----
{'code': '002024.XSHE', 'display_name': '苏宁易购', 'name': 'SNYG', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.43%
ema20 bias: -2.25%
ema5 > ema20: True
ema5 angle
0    2.616008
1    4.600091
2    2.879920
3   -0.370255
4    7.351961
ema20 angle
0   -0.529234
1    0.339660
2    0.252747
3   -0.426123
4    1.796556
NATR
108    2.399342
109    2.380719
110    2.279793
111    2.203181
112    2.105214
113    2.078849
114    2.021525
115    1.947893
116    1.948354
117    2.127155
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58805626  002024.XSHE   11.2409             NaN    0.9682    0.3361   -13.7008     931003.9375    847.2136        777383.25                707.4187  2020-10-01        8.6073


-----Stock trend report: 天齐锂业-----
{'code': '002466.XSHE', 'display_name': '天齐锂业', 'name': 'TQLY', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.96%
ema20 bias: -3.72%
ema5 > ema20: True
ema5 angle
0     8.828121
1    21.811603
2    14.043668
3    -6.460702
4    29.008559
ema20 angle
0   -2.409423
1    2.673307
2    2.146621
3   -2.638694
4    7.874186
NATR
108    5.822195
109    5.583218
110    5.500241
111    5.411117
112    5.657197
113    5.715132
114    5.438469
115    5.270030
116    5.425352
117    5.229246
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58807526  002466.XSHE   -4.2723             NaN    4.6462    7.1102    32.7248     147709.9375    293.6474      147344.2812                292.9204  2020-10-01       -4.9077


-----Stock trend report: 青农商行-----
{'code': '002958.XSHE', 'display_name': '青农商行', 'name': 'QNSX', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.38%
ema20 bias: -0.36%
ema5 > ema20: False
ema5 angle
0   -0.225461
1    2.902973
2    1.363759
3   -0.236567
4    1.560771
ema20 angle
0   -0.743264
1    0.200561
2    0.017759
3   -0.311333
4    0.209419
NATR
108    3.304043
109    3.164752
110    2.999764
111    2.913175
112    2.971878
113    2.850601
114    2.891450
115    2.809104
116    2.789999
117    2.749476
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58805755  002958.XSHE    9.6595             NaN    1.1162    2.9481     3.5226     555555.5625    279.4444      269218.9688                135.4171  2020-10-01        9.8925


-----Stock trend report: 包钢股份-----
{'code': '600010.XSHG', 'display_name': '包钢股份', 'name': 'BGGF', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.07%
ema20 bias: 0.30%
ema5 > ema20: False
ema5 angle
0    0.140916
1    0.475904
2    0.317274
3   -0.170453
4    0.077350
ema20 angle
0   -0.038010
1    0.074745
2    0.067626
3   -0.047949
4    0.011185
NATR
108    2.648527
109    2.583571
110    2.523253
111    2.467245
112    2.415236
113    2.346538
114    2.323596
115    2.278690
116    2.275561
117    2.217061
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58805467  600010.XSHG -181.1278             NaN    0.9951    0.8588  -103.4948       4558503.5    524.2279       3167721.25                364.2879  2020-10-01       78.4854


-----Stock trend report: 华夏银行-----
{'code': '600015.XSHG', 'display_name': '华夏银行', 'name': 'HXYH', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.22%
ema20 bias: -0.90%
ema5 > ema20: True
ema5 angle
0   -0.038391
1    1.501946
2    0.619532
3    0.031066
4    0.975544
ema20 angle
0   -0.423229
1    0.053610
2   -0.060630
3   -0.163990
4    0.124464
NATR
108    1.305475
109    1.258459
110    1.228347
111    1.227614
112    1.211700
113    1.166053
114    1.194798
115    1.158957
116    1.148770
117    1.206753
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58806259  600015.XSHG    4.5569             NaN    0.4492    1.0195    -0.8993     1538722.375    943.2368      1282268.625                786.0307  2020-10-01         4.306


-----Stock trend report: 国投电力-----
{'code': '600886.XSHG', 'display_name': '国投电力', 'name': 'GTDL', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.19%
ema20 bias: 3.09%
ema5 > ema20: False
ema5 angle
0   -2.139317
1   -0.280960
2    1.340331
3    0.320758
4    2.694663
ema20 angle
0   -1.042628
1   -0.616007
2   -0.120823
3   -0.273016
4    0.462349
NATR
108    2.538457
109    2.537623
110    2.454032
111    2.378824
112    2.288097
113    2.279500
114    2.300980
115    2.227932
116    2.265076
117    2.197994
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58807027  600886.XSHG   11.0185             NaN    1.6252    1.5191    32.2558     678602.3125    612.0993      678602.3125                612.0993  2020-10-01       12.8715


-----Stock trend report: 西安银行-----
{'code': '600928.XSHG', 'display_name': '西安银行', 'name': 'XAYH', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.16%
ema20 bias: -0.84%
ema5 > ema20: True
ema5 angle
0   -0.667122
1    3.561334
2    1.422065
3   -0.006689
4    1.523066
ema20 angle
0   -0.657388
1    0.551090
2    0.225783
3   -0.068555
4    0.374507
NATR
108    2.646738
109    2.776260
110    2.801898
111    2.740136
112    2.769748
113    2.672332
114    2.735966
115    2.667995
116    2.631781
117    2.628694
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58806113  600928.XSHG    8.6743             NaN    0.9705    3.4221   -18.4386     444444.4375    233.3333      115563.5391                 60.6709  2020-10-01        8.7228


-----Stock trend report: 东方证券-----
{'code': '600958.XSHG', 'display_name': '东方证券', 'name': 'DFZQ', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: True
ema5 bias: 0.91%
ema20 bias: 0.93%
ema5 > ema20: False
ema5 angle
0    1.155242
1    8.536930
2    1.149974
3   -2.669054
4    2.991259
ema20 angle
0    0.287315
1    2.495633
2    0.949681
3   -0.122897
4    1.252790
NATR
108    3.316615
109    3.461116
110    3.703110
111    3.570065
112    3.759538
113    3.606732
114    3.488157
115    3.549917
116    3.513593
117    3.439681
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58809190  600958.XSHG   28.0358             NaN    1.4165    3.7449     4.6213     699365.5625    771.4002      567736.0625                626.2129  2020-10-01       31.6786


-----Stock trend report: 南京银行-----
{'code': '601009.XSHG', 'display_name': '南京银行', 'name': 'NJYH', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.98%
ema20 bias: 0.51%
ema5 > ema20: False
ema5 angle
0   -2.506062
1    2.718850
2    1.049869
3    1.081833
4    4.151765
ema20 angle
0   -2.153962
1   -0.694660
2   -0.846740
3   -0.656990
4    0.387759
NATR
108    2.612719
109    2.538630
110    2.452005
111    2.470240
112    2.431834
113    2.345689
114    2.371308
115    2.301109
116    2.201934
117    2.172582
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58806479  601009.XSHG    6.1704             NaN    0.8614     2.354    -2.9801    1.000702e+06    789.5536      848220.8125                669.2462  2020-10-01          6.34


-----Stock trend report: 渝农商行-----
{'code': '601077.XSHG', 'display_name': '渝农商行', 'name': 'YNSX', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.24%
ema20 bias: -0.47%
ema5 > ema20: True
ema5 angle
0    0.296219
1    1.915636
2    0.513611
3   -0.421518
4    0.673879
ema20 angle
0   -0.286002
1    0.232339
2   -0.008057
3   -0.225557
4    0.068760
NATR
